"category","open_data","restricted","id","downloads","likes","license","lastModified"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_cluster_9_std","8","0","UNKNOWN","2023-10-23T16:52:47.000Z"
"automation","false","true","AdapterOcean/python-code-instructions-18k-alpaca-standardized_unified","8","1","UNKNOWN","2023-10-23T16:36:44.000Z"
"eq_text","false","true","CalebE/mental_health_counseling_conversations_formatted","8","1","UNKNOWN","2024-06-18T13:42:52.000Z"
"automation","false","true","HueyWoo/tool-use-finetuning-with-thinking","8","1","UNKNOWN","2025-09-17T10:35:19.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Sample-32B","8","0","UNKNOWN","2025-06-23T09:13:28.000Z"
"eq_text","false","true","Nexdata/2_People_Chinese_Natural_Conversation_Speech_Synthesis_Corpus","8","0","cc-by-nc-nd-4.0","2025-09-16T08:45:34.000Z"
"eq_text","false","true","Nexdata/Chinese_Multi-emotional_Modal_particle_and_Natural_Conversation_Speech_Synthesis_Corpus","8","0","cc-by-nc-nd-3.0","2025-09-16T08:46:23.000Z"
"eq_text","false","true","RCODI/empathy-prompt","8","1","UNKNOWN","2024-07-30T14:29:01.000Z"
"eq_text","false","true","SaadAltaf/OpenAssistant","8","0","UNKNOWN","2024-01-06T10:57:27.000Z"
"automation","true","false","Shiveswarran/llm_instruction_code_v6","8","1","mit","2023-10-11T17:30:41.000Z"
"eq_text","false","true","TVRRaviteja/mental_health_counseling_conversations-transformed","8","2","UNKNOWN","2024-05-04T15:19:46.000Z"
"eq_text","false","true","datran/train_sum_dataset_chinese_english_conversations","8","0","UNKNOWN","2025-08-28T10:54:15.000Z"
"eq_text","false","true","datran/train_sum_dataset_chinese_only_conversations","8","0","UNKNOWN","2025-08-28T11:00:33.000Z"
"eq_text","true","false","esyoon/open-assistant-ppo-0.6","8","0","mit","2024-01-05T13:49:18.000Z"
"eq_text","false","true","hwan1/Empathy_Data","8","0","UNKNOWN","2024-05-23T02:59:25.000Z"
"eq_text","false","true","hwan1/Empathy_Friend","8","0","UNKNOWN","2024-05-23T05:40:18.000Z"
"other","false","true","karthik0823/empathetic-dialogues-contexts","8","0","UNKNOWN","2026-01-04T15:32:37.000Z"
"eq_text","true","false","kopbob/openassistant-guanaco-cln-msgs","8","0","apache-2.0","2025-01-08T21:17:16.000Z"
"automation","false","true","mizinovmv/ru_hermes_reasoning_tool_use_Qwen3-Coder-Flash_sample","8","1","UNKNOWN","2025-08-01T19:41:36.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__galactica-6.7b-finetuned","8","0","UNKNOWN","2023-10-22T02:18:09.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_OpenAssistant__pythia-12b-sft-v8-2.5k-steps","8","0","UNKNOWN","2023-10-19T06:06:05.000Z"
"eq_text","false","true","open-llm-leaderboard-old/details_ndavidson__Phi-2-openassistant","8","0","UNKNOWN","2024-04-15T19:56:41.000Z"
"eq_text","false","true","open-llm-leaderboard/BlackBeenie__llama-3.1-8B-Galore-openassistant-guanaco-details","8","0","UNKNOWN","2025-02-13T16:47:53.000Z"
"eq_text","false","true","open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy-details","8","0","UNKNOWN","2025-02-13T16:51:20.000Z"
"eq_text","false","true","supergoose/buzz_sources_212_openassistant_oasst1_h2ogpt_llama2_chat","8","0","UNKNOWN","2024-11-10T20:29:47.000Z"
"eq_text","false","true","tangjian234/openassistant-guanaco-300","8","0","openrail","2023-08-25T09:17:02.000Z"
"eq_text","false","true","vasuens/openassistant","8","0","llama2","2023-08-16T11:44:59.000Z"
"eq_text","true","false","Anonymous-EmpathyAI/pattern-reframe-dataset","7","0","apache-2.0","2025-08-14T09:02:18.000Z"
"eq_text","false","true","Dawn-Ch/Empathy-LoRA-Data","7","0","UNKNOWN","2025-05-14T04:53:00.000Z"
"eq_text","false","true","Eraly-ml/mental_health_counseling_conversations-kk","7","0","openrail","2025-04-06T12:56:08.000Z"
"eq_text","false","true","HoangHa/mental_health_counseling_conversations_inout","7","1","UNKNOWN","2024-01-25T11:50:25.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Prompts-StratifiedKFold-View-Validation-1","7","0","UNKNOWN","2025-06-29T02:24:14.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Sample-235B","7","0","UNKNOWN","2025-06-23T09:19:10.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Sample-235B-25-06-View","7","0","UNKNOWN","2025-06-25T07:46:27.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Sample-235B-View","7","0","UNKNOWN","2025-06-23T03:36:21.000Z"
"eq_text","true","false","Jahid05/openassistant-guanaco-10k","7","0","apache-2.0","2024-07-13T13:34:02.000Z"
"eq_text","true","false","Jahid05/openassistant-guanaco-gemma2b","7","0","apache-2.0","2024-07-13T13:20:48.000Z"
"automation","false","true","Mie2miemie/Tool-use","7","0","UNKNOWN","2025-07-11T03:44:37.000Z"
"eq_text","false","true","MostafaAbbas/openassistant","7","0","UNKNOWN","2023-08-21T02:05:03.000Z"
"automation","false","true","ReactiveAI/hermes-reasoning-tool-use","7","0","UNKNOWN","2026-02-22T17:24:11.000Z"
"eq_text","true","false","SchubergPhilis/OpenAssistant-Top1-ENG-V1","7","0","apache-2.0","2023-11-19T17:00:01.000Z"
"eq_text","false","true","christinashihan/Specificsituation_Empathy_Dataset","7","0","UNKNOWN","2025-06-11T05:43:53.000Z"
"automation","false","true","cloot2/browser-use-text","7","2","UNKNOWN","2025-02-21T12:43:11.000Z"
"eq_text","false","true","elzooz/Amod_mental_health_counseling_conversations","7","0","openrail","2023-11-08T09:27:51.000Z"
"automation","false","true","interstellarninja/interleaved_tool_use_execution_feedback","7","2","UNKNOWN","2025-07-02T05:38:41.000Z"
"automation","true","false","jordan-taylor-aisi/test_tool_use","7","0","apache-2.0","2025-05-08T09:31:19.000Z"
"eq_text","false","true","kaistlayner/tokenized_empathy_dataset","7","0","UNKNOWN","2024-11-23T10:38:00.000Z"
"eq_text","false","true","lincolnhuj/openassistant-guanaco-backward","7","0","UNKNOWN","2024-03-03T09:20:34.000Z"
"other","false","true","manojmah/empathetic-dialogue-dataset","7","0","UNKNOWN","2025-04-20T13:43:54.000Z"
"eq_text","true","false","masajek/openassistant-guanaco-ja","7","0","apache-2.0","2023-08-17T15:36:00.000Z"
"other","false","true","minoosh/empathetic_dialogues_forLlama2","7","0","UNKNOWN","2024-03-02T22:06:51.000Z"
"eq_text","false","true","monkrus/llama2-openassistant","7","0","openrail","2023-08-03T05:05:18.000Z"
"eq_text","false","true","multilingual-reward-bench/open-assistant-sampled-new","7","0","UNKNOWN","2024-10-07T06:13:31.000Z"
"other","false","true","nattkorat/empathetic_dialogues_llm_modify_cls","7","0","UNKNOWN","2025-05-01T05:21:59.000Z"
"eq_text","false","true","rfuiid8/humanoid-empathy-data","7","0","UNKNOWN","2025-12-23T03:20:43.000Z"
"eq_text","true","false","romellfudi/openassistant-camelid","7","0","apache-2.0","2023-07-24T21:14:24.000Z"
"eq_text","false","true","ryanwible/openassistant-guanaco-prompt-reformatted","7","0","UNKNOWN","2023-12-06T15:43:22.000Z"
"eq_text","false","true","ryanwible/openassistant-guanaco-prompt-reformatted-v2","7","0","UNKNOWN","2023-12-06T15:55:34.000Z"
"eq_text","false","true","sadiakanwal/openassistant_guanco_customized","7","1","UNKNOWN","2023-12-28T16:22:32.000Z"
"automation","false","true","saurabh5/rlvr-code-view-tool-new-first-turn-only-user","7","0","UNKNOWN","2025-08-29T05:23:25.000Z"
"other","false","true","shashankverma590/empathetic-dialogues-clean","7","0","UNKNOWN","2024-11-03T22:21:40.000Z"
"eq_text","false","true","wendys-llc/receipts-openassistant","7","0","UNKNOWN","2024-04-28T23:26:55.000Z"
"automation","false","true","willcb/V3-wiki-trivia-tool-use","7","0","UNKNOWN","2025-06-12T20:33:05.000Z"
"eq_text","false","true","yxgao/openassistant-guanaco-llama2","7","0","UNKNOWN","2023-08-27T16:29:54.000Z"
"automation","false","true","AIGym/tool-use-multiturn-thinking","6","0","UNKNOWN","2025-08-16T00:30:57.000Z"
"eq_text","false","true","APEX-SUPERB/alpaca_empathy","6","0","UNKNOWN","2025-04-12T17:14:04.000Z"
"eq_text","false","true","Anonymous-EmpathyAI/MindReframe-source","6","0","UNKNOWN","2026-02-04T02:20:48.000Z"
"eq_text","true","false","EMPATHY-S12-GROUP-7/dataset_processing","6","0","apache-2.0","2024-03-22T08:49:03.000Z"
"other","false","true","Evelina10/empathetic_dialogues_translated","6","0","UNKNOWN","2025-06-25T14:52:55.000Z"
"eq_text","false","true","GuiILG/OpenAssistant-portuguese","6","0","UNKNOWN","2025-03-20T21:53:20.000Z"
"automation","false","true","HueyWoo/EDIE-Action_tool-use-finetuning_599","6","0","UNKNOWN","2025-10-18T07:43:50.000Z"
"eq_text","true","false","HyoungBaek/openassistant_best_replies_train_ko_goodpy_sample","6","0","mit","2024-01-11T10:00:02.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Sample-235B-25-06","6","0","UNKNOWN","2025-06-25T03:31:01.000Z"
"eq_text","false","true","Jessiecs/llama-2-7b-a3-openassistant-guanaco-backward","6","0","UNKNOWN","2024-03-03T23:24:33.000Z"
"other","false","true","Jithendra-k/EmpatheticDialogues_Final_Results","6","0","UNKNOWN","2025-02-20T10:20:01.000Z"
"other","false","true","Jithendra-k/EmpatheticDialogues_Results","6","0","UNKNOWN","2024-12-04T05:24:59.000Z"
"other","false","true","Jithendra-k/EmpatheticDialoguesv1","6","0","UNKNOWN","2024-11-19T05:40:01.000Z"
"eq_text","false","true","Limorgu/empathydatasetsoverview","6","0","UNKNOWN","2025-09-16T20:05:36.000Z"
"eq_text","false","true","MBNE/health_counseling_conversations_llama2-1k_V2","6","0","UNKNOWN","2024-11-05T04:50:17.000Z"
"eq_text","false","true","MBNE/mental_health_counseling_conversations_llama2-1k","6","1","UNKNOWN","2024-11-05T04:37:59.000Z"
"eq_text","false","true","MelissaJ/EmpathyConversation","6","0","UNKNOWN","2025-01-10T01:43:43.000Z"
"eq_text","true","false","N1lanser/openassistant_best_replies_train-csv","6","0","mit","2024-02-08T17:28:56.000Z"
"eq_text","true","false","Shaimaz/Core25_Empathy","6","0","apache-2.0","2025-10-11T11:06:56.000Z"
"eq_text","false","true","Soapywater/empathy","6","0","UNKNOWN","2024-07-14T07:43:31.000Z"
"eq_text","false","true","TVRRaviteja/mental_health_counseling_conversations-1k-transformed","6","2","UNKNOWN","2024-05-04T16:39:21.000Z"
"eq_text","true","false","almandsky/openassistant-tiny","6","0","mit","2023-08-10T15:58:18.000Z"
"eq_text","false","true","baraalsedih/mental_health_counseling_conversations_en_ar","6","0","UNKNOWN","2025-02-19T04:55:35.000Z"
"eq_text","false","true","christinashihan/empathy_conciseediting","6","0","UNKNOWN","2025-07-01T02:56:54.000Z"
"eq_text","false","true","hbpkillerX/hinglish-elderly-empathy","6","0","UNKNOWN","2026-02-03T12:20:25.000Z"
"automation","false","true","saurabh5/rlvr-code-view-tool-new-first-turn-only-user-with-repo-name","6","0","UNKNOWN","2025-09-30T18:14:54.000Z"
"eq_text","false","true","shivenaggarwal/mental-health-counseling-conversations","6","0","UNKNOWN","2025-03-20T07:37:19.000Z"
"automation","false","true","simpsonhuang/tool-use-finetuning","6","0","UNKNOWN","2025-08-08T08:53:36.000Z"
"eq_text","false","true","sossupummi/openassistant-guanaco","6","0","UNKNOWN","2023-09-07T16:32:08.000Z"
"automation","false","true","synthetic-code-training/swe_tool_use_rename","6","0","UNKNOWN","2025-09-11T19:42:04.000Z"
"eq_text","true","false","Anonymous-EmpathyAI/pattern-reframe-1k","5","1","apache-2.0","2025-08-07T02:26:26.000Z"
"eq_text","false","true","Avvvvva/OpenAssistant-Oasst1-English-High-Quality-Instruction-Response","5","0","UNKNOWN","2024-11-24T06:07:45.000Z"
"other","true","false","BurgerTruck/empathetic_dialogues","5","0","apache-2.0","2025-09-25T03:54:48.000Z"
"other","false","true","Dong237/empathetic_dialogues_instruction","5","0","UNKNOWN","2023-10-03T18:30:50.000Z"
"eq_text","false","true","GodsentIzzy97/mental_health_counseling_conversations","5","0","UNKNOWN","2025-05-04T06:51:49.000Z"
"other","false","true","Minakshee25/empathetic_dialogues","5","0","UNKNOWN","2025-02-11T04:40:28.000Z"
"eq_text","false","true","anik424/openassistant-EOT","5","0","UNKNOWN","2024-09-24T06:31:13.000Z"
"eq_text","false","true","bhanuaarna/openassistant-guanaco","5","0","UNKNOWN","2025-02-13T11:29:49.000Z"
"eq_text","false","true","devsatabda/openassistant-guanaco-llama-chat","5","1","UNKNOWN","2025-01-07T02:24:45.000Z"
"eq_text","false","true","jashu66/mental_health_counseling_conversations-for-phi3-medium","5","0","UNKNOWN","2024-06-08T18:49:01.000Z"
"eq_text","false","true","kaistlayner/updated_empathy_dataset","5","0","UNKNOWN","2024-11-26T05:33:35.000Z"
"eq_text","false","true","lhpku20010120/empathy","5","0","UNKNOWN","2025-01-08T08:44:15.000Z"
"eq_text","false","true","mohitpg/openassistant-guanaco-english","5","0","UNKNOWN","2024-04-07T17:44:57.000Z"
"eq_text","false","true","rickragv/openassistant-guanaco-llama2-format","5","0","UNKNOWN","2024-03-16T14:01:02.000Z"
"other","false","true","rishabh0000/empathetic_dialogues_mistral","5","0","UNKNOWN","2024-01-25T11:30:02.000Z"
"other","false","true","shashankverma590/empathetic-dialogues-64k","5","0","UNKNOWN","2024-10-07T16:55:43.000Z"
"eq_text","false","true","supergoose/buzz_sources_106_mental_health_counseling_conversations","5","0","UNKNOWN","2024-11-10T18:08:55.000Z"
"eq_text","false","true","tejasmahadik/mental_health_counseling_conversations-llama2-1k","5","0","UNKNOWN","2024-11-24T13:45:15.000Z"
"eq_text","false","true","tsimelane/llama2-openassistant","5","0","UNKNOWN","2024-04-15T12:52:47.000Z"
"eq_text","false","true","umair0538/openassistant-guanaco-llama2-full","5","0","UNKNOWN","2025-01-20T09:30:17.000Z"
"eq_text","false","true","vishnun0027/openassistant-guanaco","5","0","UNKNOWN","2024-04-22T05:43:12.000Z"
"eq_text","false","true","vvuri/openassistant-guanaco-ru","5","0","UNKNOWN","2024-03-07T11:15:09.000Z"
"eq_text","false","true","yusuf802/llama-2-openassistant","5","0","UNKNOWN","2024-07-07T18:21:13.000Z"
"eq_text","true","false","Anonymous-EmpathyAI/SD-7000-source","4","0","apache-2.0","2025-10-20T12:03:32.000Z"
"eq_text","true","false","Anonymous-EmpathyAI/vi-pubmed-trans","4","0","apache-2.0","2025-10-17T02:16:31.000Z"
"eq_text","false","true","Avvvvva/OpenAssistant-Oasst1-English-Instruction-Response","4","0","UNKNOWN","2024-11-24T03:25:24.000Z"
"eq_text","false","true","Bharathp/mental_health_counseling_conversations-for-llama","4","0","UNKNOWN","2024-06-05T18:08:59.000Z"
"other","false","true","Evelina10/empathetic_dialogue_trans","4","0","UNKNOWN","2025-07-15T14:25:33.000Z"
"automation","false","true","FleetAI/trajectories-thinking-tools-tool_use-difficult-envs-raw","4","0","UNKNOWN","2026-03-01T12:11:55.000Z"
"automation","false","true","II-Vietnam/Miriad-Tooluse-Sample-32B-View","4","0","UNKNOWN","2025-06-23T06:06:54.000Z"
"eq_text","false","true","Nirmal607/mental-health-counseling-conversation-llama2-2.5k","4","0","UNKNOWN","2024-12-10T03:11:20.000Z"
"other","true","false","Shaimaz/Empathetic_Dialogues","4","0","apache-2.0","2025-10-13T00:33:11.000Z"
"eq_text","false","true","Soapywater/Empathyprogram","4","0","UNKNOWN","2024-07-14T07:22:34.000Z"
"eq_text","false","true","TVRRaviteja/mental_health_counseling_conversations-2k-transformed","4","0","UNKNOWN","2024-05-04T15:29:08.000Z"
"eq_text","true","false","hbamoba/openassistant-guanaco-mistral","4","0","apache-2.0","2024-01-31T14:38:33.000Z"
"eq_text","true","false","konkinit/openassistant-guanaco","4","0","mit","2024-02-25T22:34:22.000Z"
"eq_text","false","true","m00800/mental_health_counseling_conversations","4","0","openrail","2025-07-01T16:31:35.000Z"
"eq_text","true","false","rfuiid8/empathy_bot.json","4","0","mit","2025-12-23T03:09:52.000Z"
